#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2023-11-05-rev-171359
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.tsv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
entry	orgNumber	orgName	web	categories	comment
1232158079	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Grantomta Montessori
1232158087	802537-0241	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Sjuhärad, Länghemsskolan
1232158509	825002-7219	Östergötlands Stövareklubb, ÖGSK	http://www.ostgotastovare.se/	hundklubb,hundsport,stövarklubb	
1232158913	559134-6399	Glitne AB	https://glutenochmjolkfri.se/	glutenintolerans,laktosintolerans	
1232160760	802532-9262	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Växjö, Sofieberg
1232163632	802522-3945	Storasystrarna	https://www.storasystrarna.se/	utbildning,vuxenstöd	
1232166585	802533-7869	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Stockholm, Stimmets skola
1232167583	819500-6492	Mariefreds Ridklubb	https://www.ekelunds-ridskola.se/	ridklubb,ridskola	
1232169217	894002-8726	Umeå Brukshundklubb	https://ubhk.se/	brukshundsklubb,hundsport	
1232169449	802480-0164	Insamlingsstiftelsen Rättvis Skatteprocess	http://www.rattvisskatteprocess.se/	intresseförening	
1232169654	894003-0755	Narcotics Anonymous, Anonyma Narkomaner, NA	https://www.nasverige.org/	missbruksvård,självhjälpsgrupper	
1232170710	302250-1112	Rydaholms Folkets Park	https://rydaholmfolketspark.com/	events,folkets park,företagsevent	
1232174555	827500-4441	HA74	https://www.laget.se/HA_74/	ishockeyklubb	
1232174886	252005-0267	Örnsköldsviks södra pastorat	https://www.svenskakyrkan.se/ornskoldsvikssodra/anundsjo--skorped	religion	Kyrkogårdsversamheten
1232175933	802420-8145	Sjulsmarks Skoter Och Fiskevårdsförening	https://www.sjulsmarks-skoterfiske.se/	fiskeklubb,skoterklubb,sportfiske	Medlemsavgift
1232177376	810207-XXXX	AKS Taxi Västra Skåne	https://www.taxivastraskane.se/	persontransport,transporttjänst	
1232177574	802521-6568	Hälsinglands Fordonshistoriker HFH	http://www.fordonshistoriker.se/	fordonhistoria,förening,historia,veteranbil,veteranfordon	
1232178135	802531-7176	Svenska Covidförenigen	https://covidforeningen.se/	intresseförening,patientförening	
1232179075	252004-9947	Gävle Församling	https://www.svenskakyrkan.se/gavle/b	religion	Böna Kapell
1232180255	802405-9449	Hindu Mandir Society i Stockholm	https://www.mandirstockholm.com/	religion	
1232180578	802503-8103	Nya Vingar	http://www.nyavingar.com/		
1232180909	887000-7898	Gävleborgs Dreverklubb	https://www.gävleborgsdreverklubb.com/	hundklubb,hundsport	
1232181477	883202-1342	Sveriges Dövas Ungdomsförbund, SDUF	http://sduf.se/	förbund,hörselskadad,ungdomsverksamhet	
1232182590	824000-1035	Heliga Hjärtas Kloster / Mariadöttrarna OSB	https://heligahjartaskloster.se/	donation,kloster,religion	gåvor till klostret
1232183002	874000-4570	Torsby Ridklubb	https://torsbyridklubb.se/	hästsport,ridklubb	
1232183515	864500-2125	Pingstförsamlingen Filadelfia Borås	https://boraspingst.se/	religion	
1232183887	857200-2569	Chalmersska Ingenjörsföreningen - Göteborg	https://avancez.se/	förening	
1232184067	898800-2187	Lions Club Piteå	https://www.e-clubhouse.org/sites/pitea/	lionsklubb	
1232184463	868400-1947	Skaraortens Ryttarförening	https://skaraortensrf.se/	hästsport,ridklubb,ridskola,ryttarförening	
1232184778	889202-2255	Timrå KK - Konståkning	https://idrottonline.se/TimraKK-Konstakning/	idrottsförening,konståkning	
1232187383	559088-3731	MW's Mat AB	https://mwsmat.se/	catering	
1232187573	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Östervåla skola
1232187623	802455-7087	Kvibille Gymnastikförening	https://kvibillegf.se/	gymnastikförening,idrottsförening	
1232189322	802514-2285	Halmstad University Solar Team	http://www.husolarteam.com/	donation,forskning,studentorganisation	
1232189744	802411-4129	Kvinnojouren Nina	https://ikkr.org/	kvinnojour	Medlemsavgift
1232189934	802415-4372	Gryts Sockenförening	https://www.gryt.se/	förening	
1232193084	885000-0913	Gävle Travsällskap	https://www.gavletravet.se/	hästsport,travsport	
1232193241	802463-6386	Betaniaförsamlingen Möklinta	https://betaniaforsamlingen.se/	religion	
1232193696	802465-6384	Jämtland Charity - Templar Knights Motorcycle Club	https://templarknightsmc.se/jamtland/jamtland-charity/	hjälporganisation	Fjäril
1232193811	822003-7918	Linköpings Moskéstiftelse	http://www.linkopingmoske.se/	religion	
1232196004	812000-0289	Waxholms Gymnastikförening	https://www.wgf.nu/	gymnastikförening	
1232196038	825001-2294	Centrumkyrkans församling i Norrköping	https://www.centrumkyrkan-norrkoping.se/	donation,religion	
1232196483	882600-0989	IK Brage	https://ikbrage.se/	idrottsförening	Biljetter
1232200038	610302-XXXX	Enskild Firma / Maria Jonsson		yoga	
1232200285	889600-9001	Intresseföreningen Skorpeds Framtid	http://skorped.se/	hembygdsförening,intresseförening	
1232202869	843003-3004	ProLivskvalitet Patientförening för Prostatacancer	https://prostatacancerforbundet.se/om-oss/patientforeningar/skane/prolivskvalitet/	cancer,patientförening,prostatacancer	
1232203941	640914-XXXX	Yoga Resan i Lerum / Lena Johansson	https://www.yogaresan.se/	yoga	
1232204394	556902-4788	Baggage Loppis / Daghia AB	https://www.bagageloppis.se/	försäljning,loppis	
1232206266	252002-2134	Barkarö Församling	https://www.svenskakyrkan.se/vasteras/barkaro-kyrka	religion	Kollekt
1232206779	760515-XXXX	Elisedahls ridskola / Johanna Holmgren	https://elisedahl.com/	ridskola	
1232206977	849000-9316	Falkenbergs Kvinnojour	https://www.unizonjourer.se/falkenbergskvinnojour/	kvinnojour	
1232207975	460219-XXXX	Kärringbloggen / Helene Bergman Media / Helene Bergman	https://karringbloggen.se/	blog	
1232208064	802493-5648	Föreningen Kulturbojen	https://kulturbojen.webs.com/	förening,intresseförening	
1232208486	817300-4881	Älvkarleby RK - Ridsport	https://www.alvkarlebyridklubb.nu/	ridklubb,ridskola	Ridlektion/bokningar
1232208916	556836-3799	Porter & Thorells Syndrom AB	https://www.thorellssyndrom.se/	kultur,musik,nöje	
1232210961	888400-0210	Pingstförsamlingen Kramfors	https://www.kramforspingst.se/	religion	
1232212033	894003-4138	Sveriges Vapenägares Förbund	https://vapenagaren.se/	förbund,intresseorganisation	
1232213510	815201-1634	Haga-Brunnsvikens Vänner	https://haga-brunnsviken.org/	intresseförening	
1232213981	556959-7908	Jipåt AB	https://jipt.se/	friskvård,massage	
1232214732	802429-2420	Borås Skidlöparklubb	https://boråssk.se/	längdskidåkning,skidlöparklubb	
1232218436	879500-4087	Västerfärnebo Hembygdsförening	http://www.vasterfarnebo.se/	hembygdsförening	
1232220267	556783-8544	Ölands Skördefest AB	https://skordefest.nu/	eventarrangör,festival	
1232220481	857202-7483	Swedish International Relief Association, SIRA	http://www.sira.se/	hjälporganisation,stiftelse	
1232221802	802496-0687	Kiruna AIF Ishockey	https://www.svenskalag.se/kirunaaif	idrottsförening,ishockeyklubb	Kampanjer, Bingo
1232222206	898800-9984	Piteå Summer Games	https://piteasummergames.se/	cuparrangör	
1232222404	802428-8550	Stättareds 4H-gård	https://www.4h.se/stattared/	4h,djurvård,utbildning	
1232222495	819000-9707	Hjortensbergskyrkans Församling	https://www.hjortensbergskyrkan.se/	religion	Hjortensbergskyrkan Hjälper
1232222818	895400-8051	Långsele Intresseförening		intresseförening	
1232222891	884401-2941	Älvdalens Motorklubb	https://www.gasvarv.com/	enduroklubb,motocross,skoterklubb	
1232222966	802442-4569	SHEDO - Self Harm and Eating Disorder Organisation	https://www.shedo.se/	hälsa,mental hälsa	
1232223212	857202-3607	Elimförsamlingen Styrsö	http://www.styrsopingst.se/	religion	
1232223535	631122-XXXX	Gongiversum Sadhana Yoga & meditationsskola i Motala / Ildiko Kasza	https://www.gongiversum.com/	meditation,yoga	
1232227205	846005-6933	Njurförbundet Sydsverige	https://njurforbundet.se/	förbund	
1232228013	802468-5730	Sandvikensupporters	http://www.sandvikensupporters.se/	supporterklubb	
1232228039	802520-0091	Aldrig Ensam	http://aldrigensam.com/	mental hälsa,minnesinsamling,psykisk hälsa	
1232232213	556907-1599	Crossfit Bifrost / Knutshyttan AB	http://www.crossfitbifrost.com/	crossfit,friskvård,gym,styrketräning	
1232232304	252001-3448	Färgaryds Församling	https://www.svenskakyrkan.se/Hyltebruks%20pastorat/fargaryd	religion	
1232233732	802503-7097	Support Group Network	https://supportgroup.se/	intresseförening	
1232234318	212000-1512	Moga Fritid / Svenljunga Kommun	https://www.svenljunga.se/uppleva--gora/idrott-motion-och-friluftsliv/friskvardsanlaggning-moga-fritid	friluftsliv,friskvård	
1232234904	559076-7520	Hypéns Fotvård AB	https://www.hypensfotvard.se/	fotvård	
1232235695	854600-5235	PRO Lysekil	https://pro.se/distrikt/distrikt-bohuslan/samorganisationer/samradsgrupp-lysekil/foreningar/lysekil/var-forening.html	pensionärsklubb	
1232238772	865500-1769	Marbäcks IF	https://www.marbacksif.se/	idrottsförening	
1232240356	815200-4076	Folket i Bild/Kulturfront	https://fib.se/	förening	
1232241420	802001-7516	Stockholms kattklubb	http://www.stockholmskattklubb.se/	kattklubb,kattuppfödning	
1232241842	842001-1606	Östra Sallerups Byggdegårdsförening	https://www.parupsbygdegard.se/	bygdegårdsförening	
1232242139	812400-5805	Sorunda RK	https://www.sork.se/	hästsport,ridklubb,ridskola	
1232242220	851205-XXXX	Stall Liori / Linda Stångberg	http://www.liori.se/	ridskola	
1232243541	701023-XXXX	Jenny Ström	https://www.jennystrom.se/	utbildning,yoga	
1232244465	822003-5037	Åtvidabergs Hundklubb	https://www.atvidabergshundklubb.se/	hundklubb,hundsport	
1232244721	802401-7041	International Buddhist Progress Society Sweden, IBPS Sweden	https://www.ibpssweden.se/	donation,religion	
1232247450	559250-7106	Hair of Sweden	https://hairofswedenco.se/	försäljning,hudvård,hårvård	
1232250819	556706-5262	Rytterne Kyrka	https://www.svenskakyrkan.se/vasteras/rytterne-kyrka	religion	Kollekt
1232251684	556771-7664	Akeauktioner	https://akeauktioner.se/	auktioner	
1232252286	834000-9201	Föreningen Svenskbyborna	http://www.svenskbyborna.se/	förening	
1232255115	849201-0460	Laholms Ryttarförening	https://www.laholmsrf.se/	hästsport,ryttarförening	
1232255164	867800-0277	Falköpings Golfklubb	http://www.falkopingsgk.com/	golfklubb	
1232255313	878500-0921	Pingstförsamlingen Köping	https://kopingpingst.se/	religion	
1232256436	827000-4545	Nässjö Dansförening	http://www.nassjodansforening.se/	dansförening,förening	Servering
1232257186	822001-9734	Ydrefors Samhällsförening	https://bygdegardarna.se/ydrefors/	samhällsförening	
1232257608	877101-1510	Ramsbergs Hembygdsförening	https://www.ramsberg.se/	hembygdsförening	
1232258069	802471-9372	Awesome People	https://www.awesomepeople.se/	förening	
1232258259	878000-5370	Västerås Golfklubb	https://vasterasgk.se/	golfklubb	
1232258622	812800-2675	Equmeniakyrkan Hallunda	https://www.equmeniakyrkanhallunda.se/	religion	
1232258689	857200-3211	Djurens Vänner Götegorg	https://www.djurensvanner.se/goteborg	djurskydd	
1232259067	844000-8749	SPF Seniorerna Svalöv	https://www.spfseniorerna.se/distrikt/skanedistriktet/foreningslista/spf-seniorerna-svalov/	pensionärsklubb	
1232259117	845002-7928	Linero IF	https://www.lineroif.se/	idrottsförening	
1232259224	834000-1042	Föreningen Gotlands Fornvänner	https://www.gotlandsmuseum.se/	förening	
1232259612	817301-4526	Öregrunds Bygdegårdsförening Societetshuset	https://societetshusetoregrund.se/	bygdegårdsförening	
1232261121	556131-6026	MC-Kompaniet i Väring AB	https://mc-kompaniet.se/	motorcykel,motorsport	
1232262012	864501-6562	Föreningen för Olympisk Kortdistansskjutning FOK Borås	https://www.fokboras.se/	pistolskytteklubb,skytte	Pistol
1232262046	802416-6343	Stockholm Bulgarienturkarnas Kulturförening	https://sbtkf.blogspot.com/	hemlandsförening,kulturförening	
1232262285	817601-1107	Farmacevtiska Studentkåren, FAS	https://farmis.se/	studentkår	
1232262863	556706-5262	Bäckby Församling	https://www.svenskakyrkan.se/vasteras/backbykyrkan	religion	Husmor
1232266922	661225-XXXX	Dalarnas Andlig Healingcenter / Anna-Karin Berg	https://andlig-healing-center.se/	healing,medium,seans,spiritualism	
1232267730	802498-8928	Kallinge Museum	http://www.kallingemuseum.se/	förening,museum	
1232267920	812800-3897	Botkyrka Brukshundklubb	https://www.botkyrkabk.se/	brukshundsklubb,hundsport	
1232268357	832400-0499	Pingstkyrkan Nybro	https://nybro.pingst.se/	religion	
1232268852	833200-6215	Locknevi Bygdegårdsförening	https://locknevibygdegard.se/	bygdegårdsförening	
1232272953	802532-9916	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Malmö, Västra Hamnens Skola
1232274629	769636-2362	Egnahemsfabriken Tjörn	https://tjorn.egnahemsfabriken.se/	ideell förening	
1232277663	849202-1467	Oskarströms Hembygdsförening	https://www.hembygd.se/oskarstroms-hembygdsforening	hembygdsförening	
1232277739	802510-0614	Angel Island Army, AIA	http://aia.nu/	supporterklubb	bussresor
1232278307	894000-0345	Pingst Umeå	https://umea.pingst.se/	religion	Socialt arbete
1232279719	883201-9221	Vika Scoutkår	https://vika.scout.se/	scoutkår	
1232280261	559275-4534	Ikigaivision of Sweden AB	https://ikigaiyoga.se/	akupunktur,yoga	
1232280949	802469-3593	TV16	https://tv16.org/	lokaltelevision,religion,streamingtjänst	
1232282176	802533-3421	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Linköping, Vasaskolan
1232282234	802533-7869	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Stockholm, Nåntuna
1232282259	802533-3421	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Linköping, Norra skolan
1232282291	802533-7778	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Dalarna, Kyrbyskolan M6rklinta
1232282754	802511-3161	Björntaget	https://bjorntaget.se/	förening,travsport	
1232283216	630521-XXXX	Synnove Nylin Helande Dimensioner	https://www.synnovenylin.se/	healing,reiki,seans	
1232284321	802512-4762	Swedish Arkani Rohingya Organisation	http://www.saro.one/	hjälporganisation	
1232285021	855900-9389	Pingstförsamlingen I Trollhättan	https://www.trollhattanpingst.se/	donation,religion	
1232285211	883202-2266	Leksand Superstars	http://www.leksandtifocrew.com/	supporterklubb	
1232288009	802437-2263	Visby BBK - Basket	https://www.visbybbk.se/	basketbollklubb,idrottsförening	
1232288017	252000-0908	Nacka Församling	https://www.svenskakyrkan.se/nacka	religion	Guds Hus
1232288280	826001-3019	Jönköpings Adventkyrka	https://jonkoping.adventkyrka.se/	religion	
1232288306	556621-3475	Täby Ryttarcenter / Ryttarcenter i TÄBY AB	https://www.tabyryttarcenter.se/	hästsport,ridskola	
1232288975	556822-3746	MPIYO / Merethe Bråthen / Björn Östlund AB	https://mpiyo.se/	yoga	
1232289437	802000-8713	Tyresö Pingstkyrka	https://www.tyresopingst.se/	religion	Församlingskassan
1232289460	849400-2531	Kungsbacka Ridklubb	https://www.kungsbackaridklubb.se/	hästsport,ridklubb,ridskola	café
1232289734	252002-5194	Bureå församling	https://www.burekyrkan.com/	religion	Mission
1232289809	897000-3938	Luleå Jaktvårdsklubb, LJVK	https://ljvk.se/	intresseförening,jaktvårdsklubb	
1232300457	212000-1892	Turistbyrån Arvika	https://visitvarmland.com/arvika/	turistbyrå	
1232300846	832000-2572	Köping-Egby Hembygdsförening	https://www.hembygd.se/koping-egby	hembygdsförening	
1232302016	827000-4545	Nässjö Dansförening	http://www.nassjodansforening.se/	dansförening,förening	Entré
1232302214	882600-0278	Dalarnas Stövarklubb, DSK	http://dalarnasstovarklubb.se/	hundklubb,hundsport,stövarklubb	
1232302537	002865-0273	Rotary Mariefred	https://portal.clubrunner.ca/15598	rotaryklubb	
1232303840	817601-5249	BSK Sturarna - Bågskytte	https://www.sturarna.se/	bågskytteklubb	
1232303956	817001-4198	Enköpings SK UK	https://www.laget.se/ESKFOTBOLL/	fotbollsklubb,idrottsförening	
1232304418	556872-9999	Ringens Bilskola AB	https://www.ringensbilskola.se/	bilskola,körkort,trafikskola	
1232304988	556706-5262	Mikaelikyrkan	https://www.svenskakyrkan.se/vasteras/mikaelikyrkan	religion	Diverse
1232304996	556706-5262	Mikaelikyrkan	https://www.svenskakyrkan.se/vasteras/mikaelikyrkan	religion	Kollekt
1232306611	802464-9827	Strandstädarna	https://www.strandstadarna.se/	naturvård	
1232307114	802532-9262	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Växjö, Pär Lagerkvistskolan
1232307148	802537-0241	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Sjuhärad, Målsrydsskolan
1232307270	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Kviingeskolan
1232307288	802539-3649	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Halland, Kvibilleskolan
1232308278	734000-1820	Hejnum Bygdegårdsförening	https://hejnum.se/	bygdegårdsförening	
1232309730	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Skalmans Foérskola
1232309763	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Bukärrsängs forskola
1232313039	802488-7849	Hemmaodlat	https://www.hemmaodlat.se/	fritidsodling,utbildning	
1232313310	556227-9942	Plaza Uomo / Investmentbolaget LGAB Sverige AB	https://plaza.se/	tidsskrifter	Prenumeration
1232313906	802457-8356	SOS Church Västerås / New Life Västerås	http://soschurchvasteras.se/	religion	
1232314250	818500-9639	Katrineholms Ryttarförening	https://www.katrineholmsrf.se/	hästsport,ryttarförening	Kusen
1232314342	802418-3546	Västra Sidan	https://www.vastrasidan.se/	supporterklubb	
1232314375	740203-XXXX	Victoria Säker	https://www.victoriasaker.se/	healing,reiki	
1232314656	846000-7282	Malmö Brukshundsklubb	http://www.sbkmalmo.se/	brukshundsklubb,hundsport	
