#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2024-11-15-rev-210320
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.csv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
"entry","orgNumber","orgName","web","categories","comment"
"1230754754","894700-5842","Skellefteå CK - Curling","https://www.curlingklubben.se/","curlingklubb,idrottsförening","Klubbafton"
"1230757914","559143-2959","Delborn & Preisler","https://delbornpreisler.se/","heminredning,kläder,mode",""
"1230757948","802508-0840","George Graham Foundation ideell förening","https://ggfsweden.org/","ideell förening,kulturförening",""
"1230758227","802450-0806","Budoklubben Yoi","https://och.nu/yoi/info.html","idrottsförening,judoklubb,jujutsuklubb,kampsportsförening",""
"1230759183","857202-4167","Öckerö Skytteförening","https://www.svenskalag.se/ockeroskytteforening","skytteklubb,sportskytteklubb",""
"1230759712","802004-0575","Pingst Fria Församlingar i samverkan","https://www.pingst.se/forsamling/natverk/pastor/","godkänd gåvomottagare,religion",""
"1230759894","802448-5016","Älvenäs Bygdegårdsförening","https://bygdegardarna.se/alvenas/","bygdegårdsförening",""
"1230760181","802532-7506","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Helsingborg, Momentum"
"1230760769","898500-3915","Johanneskyrkan Boden","https://equmeniakyrkan.se/boden/","religion",""
"1230761528","827000-8140","Neuroförbundet Småländska Höglandet","https://neuro.se/forening/foereningar-a-oe/smaalaendska-hoeglandet/","anhörigorganisation,patientförening",""
"1230761759","802448-3847","Teater sLAgeT","https://teaterslaget.se/","teater",""
"1230763789","830110-XXXX","Mackans Garage / Markus Lindh","https://www.mackansgarage.se/","e-handel,försäljning",""
"1230763888","864000-7681","Radioklubben Vasa - SK6DG","https://sk6dg.se/","radioklubb",""
"1230764092","864500-4063","Norrby IF","https://www.norrbyif.se/","fotbollsklubb,idrottsförening","Merchandise"
"1230764456","559365-6597","Eleria AB, Elena Öberg","https://www.eleria.se/","familjeterapi,parterapi,samtalsterapi,traumaterapi",""
"1230765388","252003-0996","Kristianstads Pastorat","https://www.svenskakyrkan.se/kristianstad","religion","Sommarkyrkan"
"1230766154","802518-3511","Tekken Wadokai Karate-Do - Karate","https://tekkenkarate.se/","kampsportsförening,karateklubb",""
"1230766337","845000-0842","Kulturhistoriska Föreningen för Södra Sverige","https://www.kulturen.com/","förening,godkänd gåvomottagare,kulturförening,kulturhistoria",""
"1230766998","802519-3817","Föreningen Alternativ till Psykofarmaka, FAP","http://www.alternativ-till-psykofarmaka.se/","förening,psykisk hälsa",""
"1230767244","802464-7383","Backa Karate Klubb","https://www.laget.se/BackaKarate/","idrottsförening,kampsportsförening,karateklubb",""
"1230769745","802428-1308","STHLM VÄST Tjej- och kvinnojour","https://www.unizonjourer.se/sthlmvastjour/","kvinnojour",""
"1230771444","802016-2981","Spårvägen Cykelförening","https://www.sparvagencykel.se/","cykelklubb,idrottsförening",""
"1230771584","710816-XXXX","Andrins Hälsa / Karin Backensved","https://andrins.se/","yoga",""
"1230771758","802537-9978","Kommissionen för skattenytta","https://skattenytta.se/","intresseförening",""
"1230771931","802426-1250","Sverige för UNHCR","https://sverigeforunhcr.se/","godkänd gåvomottagare,hjälporganisation",""
"1230772277","822003-2109","SPF Seniorerna Plogen Linghem","https://www.spfseniorerna.se/distrikt/ostgotadistriktet/foreningslista/plogenlinghem/","pensionärsklubb",""
"1230772905","802417-8058","Västerås Shukokai Karateklubb","https://vasterasshukokai.se/","idrottsförening,kampsportsförening,karateklubb",""
"1230773119","802536-0275","Galleri Loza / Loza Foundation","https://galleri.lozafoundation.org/","galleri,konstgalleri",""
"1230773507","802015-8674","PRO Katarina","https://pro.se/distrikt/distrikt-stockholms-lan/samorganisationer/samorganisation-stockholm/foreningar/katarina.html","pensionärsklubb",""
"1230774083","979500-3889","PRO Sala","https://pro.se/distrikt/distrikt-vastmanlands-lan/samorganisationer/samorganisation-sala/foreningar/sala.html","pensionärsklubb",""
"1230774257","802534-7777","Förr och Nu","https://www.forrochnu.se/","kulturhistoria,kulturtidskrift,mediaproduktion",""
"1230775353","790406-XXXX","Daniels Betting / Daniel Domeij","https://twitter.com/danielsbetting","betting",""
"1230776278","882601-6332","Säters IF FK","https://www.laget.se/SatersIFFK/","fotbollsklubb,idrottsförening","F 06-08"
"1230776740","833200-4079","Tobo GK","https://www.tobogk.se/","golfbana,golfklubb",""
"1230776856","802530-8209","Sandhems Framtidsförening","https://sandhemsff.se/","förening,intresseförening",""
"1230776872","802430-0074","Svenska Wheaten Terrier Klubben, SWTK","https://swtk.se/","hundklubb,hunduppfödning",""
"1230777987","815600-4734","Södertälje BTK","https://www.svenskalag.se/sodertaljebtk","bordtennisklubb,idrottsförening",""
"1230778050","846001-9089","Synskadades Riksförbund Malmö","https://www.srf.nu/om-oss/distrikt-och-lokalforeningar/srf-malmo/","riksförbund,synskadad",""
"1230778308","865000-8546","Stiftelsen SELMA, Stiftelse för Evangeliskt-Lutherskt Missionsarbete i Afrika","https://selma.f.se/","religion,stiftelse",""
"1230778522","802527-6646","Kamratföreningen Flottans Män i Lysekil","https://flottansman.se/lysekil/","förening",""
"1230778688","802478-8476","Insamlingsstiftelsen Hudfonden","https://hudfonden.se/","godkänd gåvomottagare,stiftelse",""
"1230779041","802511-5141","Rotary Karlskrona - Nova","https://portal.clubrunner.ca/15826","rotaryklubb",""
"1230779447","858500-5393","Ljungskileortens Hembygdsförening","https://www.ljungskileorten.se/","förening,hembygdsförening",""
"1230779785","802436-0292","Balsta Bygdegårdsförening","https://balstabygdegard.se/","bygdegårdsförening",""
"1230783431","802521-7491","Terrafem Skåne","https://terrafem.org/om-oss/lokalforeningar/skane/","kvinnojour",""
"1230784462","814000-9567","SPF Seniorerna Svanen Älta","https://www.spfseniorerna.se/distrikt/stockholmsdistriktet/foreningslista/spfseniorerna-svanen-alta/","pensionärsklubb",""
"1230785014","802542-8197","Kisa Båtklubb","https://kisabatklubb.se/","båtklubb,båtsällskap",""
"1230786327","559003-2800","Gula Båten / Millkeeper AB","https://www.gulabaten.se/","sjötransport,transporttjänst",""
"1230786343","802534-5466","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Täby, Vittra Sollentuna"
"1230786350","802533-7653","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Jönköping, Hovslättsskolan"
"1230786368","802533-7869","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Stockholm, Manillaskolan"
"1230786970","802529-6289","Adventisterna i Lund","https://lundadventist.se/","religion",""
"1230787796","252004-9970","Karlshamns Församling","https://www.svenskakyrkan.se/karlshamn","religion","Kollekt Karlshamn"
"1230787911","894000-7027","Spöland Vännäs IF","https://www.laget.se/Spoland_Vannas/","cykelklubb,idrottsförening","Cykel-gänget"
"1230788489","816400-1151","Stockholms Isjaktklubb","https://isjakt.se/","isjaktklubb,segelklubb",""
"1230788638","730425-XXXX","Mattias Enn Produktioner / Mattias Nilsson","https://www.mattiasenn.se/","artist,musiker",""
"1230792234","833200-5001","Hultsfred Gymnastikklubb","https://hultsfredgk.se/","gymnastikförening,idrottsförening",""
"1230792820","817600-0340","Baptistförsamlingen Korskyrkan","https://www.korskyrkanuppsala.se/","religion",""
"1230793398","556961-5114","Underbara ADHD / Psykisk Samhälsa i Norden AB","https://www.underbaraadhd.se/","neurohälsa,utbildning",""
"1230793604","252000-0742","Skarpnäcks Församling","https://www.svenskakyrkan.se/skarpnack","religion","Kollekt"
"1230793646","814400-1677","Rimbo IF","https://www.rimboif.com/","idrottsförening","Fotboll"
"1230793679","874400-7892","Säffle Motocrossklubb","https://www.svenskalag.se/safflemotocross","motorklubb,motorsport",""
"1230793794","885001-1530","IK Argo","https://www.facebook.com/idrottsklubbenargo","bouleklubb,fotbollsklubb,idrottsförening",""
"1230794107","815601-1101","Oaxen Bygdegårdsförening","https://bygdegardarna.se/oaxen/","bygdegårdsförening",""
"1230794578","252003-7926","Norra Gotlands Pastorat","https://www.svenskakyrkan.se/norragotland","religion","Bunge-Rute-Fleringe församling"
"1230794586","843001-1737","Mölle By- och Kulturförening","https://mölle.se/","byalag,byaråd,kulturförening",""
"1230794891","252002-9576","Knista Församling","https://www.svenskakyrkan.se/knista","religion","ljus, gravljus, böcker, änglar, fika e.dyl"
"1230795021","886500-3449","Bollnäs CK","https://bollnäsrundan.se/","cykelklubb,idrottsförening","Bollnäsrundan"
"1230795039","802496-4143","Tillberga IK Bandy","https://www.laget.se/TBLEDARE/","bandyklubb,idrottsförening",""
"1230795252","895400-0017","Ammarnäs Idrottsförening","https://www.kungsledenrannet.se/ammarnas-if/","idrottsförening",""
"1230795567","802474-0105","Grosshamns Fältstation","https://grosshamn.se/","förening,ornitologi",""
"1230795617","252003-0095","Märsta Pastorat","https://www.svenskakyrkan.se/marsta","religion","Övrigt Märsta församlingshem"
"1230795682","826002-2127","Equmenia i Ansgariikyrkan","https://ansgariikyrkan.se/","religion",""
"1230795773","003335-0521","Protect Our Winters Sweden","https://www.protectourwinters.se/","intresseförening,opinionsbildning",""
"1230796318","802436-5366","Lilla Beddinge Byalag","https://www.lillabeddingebyalag.se/","byalag",""
"1230796961","556904-1998","Rudolfsons Trafikskola","https://rudolfsons.se/","trafikskola,utbildning",""
"1230797225","817605-1103","Barva Framtid","https://barvabygden.se/","bygdegårdsförening",""
"1230797837","898800-5040","Piteå Folketshusförening","https://www.pitefolketshus.se/","folkets hus,kulturförening",""
"1230798124","882600-0989","IK Brage","https://ikbrage.se/","idrottsförening","Souvenirer, Stöd"
"1230798546","872000-0143","Arvika Ridklubb","https://www.arvikaridklubb.com/","hästsport,ridklubb",""
"1230798819","802000-5982","Svenska Curlingförbundet","https://www.curling.se/","curlingklubb,förbund,idrottsförbund,idrottsförening",""
"1230799106","882600-4981","Mockfjärds Hembygdsförening","https://www.hembygd.se/mockfjard","hembygdsförening",""
"1230799379","802506-1402","Hedemora Kvinnojour","https://hedemorakvinnojour.se/","kvinnojour",""
"1230799866","832402-0117","S:t Sigfrids Byahus","https://www.byahuset.com/","byalag",""
"1230800128","885500-7574","Sandviken Budo & Kampsportklubb, SBKK","https://www.svenskalag.se/sbkk","idrottsförening,kampsportsförening",""
"1230800144","252003-6720","Tölö-Älvsåker Pastorat","https://www.svenskakyrkan.se/tolo","religion","Kollekt"
"1230800193","802447-5603","Equmeniakyrkan Vårgårdabygden","https://equmeniakyrkan.se/vargardabygden/","religion",""
"1230801225","556962-9495","Autoklar Trafikskola","https://autoklartrafikskola.se/","trafikskola",""
"1230801316","827500-6883","Vrigstad MK","https://www.svenskalag.se/vrigstadmk","motorklubb,motorsport",""
"1230801936","802422-9620","Johanniterhjälpen","https://johanniterhjalpen.se/","hjälporganisation",""
"1230802009","873201-0098","Konstfrämjandet Värmland","https://varmland.konstframjandet.se/","konst,konstförening",""
"1230802835","802453-9366","Brynäs Support Gävle","https://gavle.brynassupport.se/","supporterklubb",""
"1230803130","252004-1795","Åtvids Församling","https://www.svenskakyrkan.se/atvidsforsamling","religion","Barnverksamhet, ungdomsverksamhet"
"1230803536","802500-6803","Umeå Västra IF","https://www.umeavastra.se/","idrottsförening,innebandyklubb",""
"1230803734","849400-6797","Frillesås Sportskytteklubb","https://www.svenskalag.se/frillesasssk","skytteklubb,sportskytteklubb",""
"1230804021","826000-4901","Ölmstad IS","https://www.laget.se/OlmstadIS/","fotbollsklubb,idrottsförening","F17"
"1230804138","886500-3647","Utomskogens Bygdegårdsförening","https://bygdegardarna.se/utomskogen/","bygdegårdsförening",""
"1230804237","252002-5194","Bureå Församling","https://www.burekyrkan.com/","religion","Kollekt"
"1230804294","817604-9099","KFUM Uppsala Kyokushin Karate","https://www.kyokushinuppsala.se/","idrottsförening,kampsportsförening,karateklubb",""
"1230804336","202100-2932","Uppsala Universitet","https://www.psyk.uu.se/uppsala-barn-och-babylab/donationer/","donation","Babylab"
"1230804559","836200-0377","Folkkyrkan i Sölvesborg","https://folkkyrkan.se/","religion",""
"1230804740","878500-2943","Arboga SK","https://www.svenskalag.se/arbogask","idrottsförening,skidlöparklubb",""
"1230804906","817300-5755","PRO Skutskär","https://pro.se/distrikt/distrikt-uppsala-lan/samorganisationer/samorganisation-alvkarleby/foreningar/pro-skutskar.html","pensionärsklubb",""
"1230805192","252003-6316","Stenungsunds Pastorat","https://www.svenskakyrkan.se/stenungsund","religion","Kollekt"
"1230805952","866001-0862","Mariestads Sportfiskeklubb","https://msfk.net/","fiskeklubb,förening,sportfiske",""
"1230806992","802535-3304","Alami Kampsport Akademi IF","https://alamikampsport.se/","idrottsförening,kampsportsförening,taekwondoklubb",""
"1230807115","802533-7869","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Stockholm, Djurgårdsskolan"
"1230807149","802534-5938","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Göteborg, Montessoriskolan Casa"
"1230807164","802533-7794","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Skaraborg, Moholms Skola"
"1230808287","826500-4237","Tranås AIF FIF","https://www.svenskalag.se/tranasaiffif","friidrottsförening,idrottsförening",""
"1230808451","725000-3832","Rönö Bygdeförening","https://ronobygdeforening.se/","bygdegårdsförening",""
"1230810226","823001-1093","Mantorps FF","https://www.svenskalag.se/mantorpsff","fotbollsklubb,idrottsförening",""
"1230810275","868400-0865","IK Gandvik","https://www.ikgandvik.se/","idrottsförening,löparklubb,orienteringsklubb,skidlöparklubb",""
"1230810341","815200-4084","Socialdemokraterna i Sundbyberg","https://sundbyberg.socialdemokraterna.se/","politiskt parti",""
"1230810473","832000-3422","Ölands Simklubb","https://www.facebook.com/Olandssimklubb/","idrottsförening,simklubb,simsällskap",""
"1230810499","864000-4993","BK Spark","https://www.svenskalag.se/bkspark","fotbollsklubb,idrottsförening",""
"1230810689","894000-0493","Grisbacka EFS Missionsförening","https://www.svenskakyrkan.se/umea/grisbackakyrkan","religion","Gåvor"
"1230810754","252000-1955","Gottsunda Församling","https://www.svenskakyrkan.se/uppsala/sunnersta-kyrka","religion","Kollekt Sunnersta kyrka"
"1230810762","815600-3363","Hagabergs Kapell / EFS Missionsförening Södertälje","https://hagaberg.nu/","religion",""
"1230810770","864501-4609","Tämta Ridklubb","https://tamtaridklubb.se/","hästsport,ridklubb",""
"1230810945","897900-0109","Gällivare SK","https://www.laget.se/GallivareSKFotboll/","fotbollsklubb,idrottsförening",""
"1230811141","834000-0226","Visby Brukshundklubb","https://brukshundklubben.se/visby-brukshundklubb/","brukshundklubb,hundsport",""
"1230811828","559128-3675","HoliBeYoga / Holistic Being AB","https://holibeyoga.se/","yoga",""
"1230813253","802510-7460","RPG Göteborgs Norra Skärgård","https://rpg.org.se/foreningsprogram/vastkusten/","pensionärsklubb,religion",""
"1230813451","865000-5849","Lions Club Svenljunga","https://lionssvenljunga.se/","lionsklubb",""
"1230813691","802521-9240","Kristianstad MC-grupp","https://krstdmcgrupp.se/","motorcykelklubb",""
"1230814178","802443-2166","KonstArt","https://www.svenskalag.se/konstart","konstförening",""
"1230815324","897600-9368","Seskarö Hembygdsförening","http://seskaro.net/","hembygdsförening",""
"1230815845","802433-3745","Aktiva Seniorer Sundsvall","https://aktivasundsvall.net/","pensionärsklubb",""
"1230816694","802413-5645","Andrew Petersonsällskapet","https://andrewpeterson.se/","intresseförening",""
"1230816967","817606-1573","Föreningen Gamla Bion i Örsundsbro","https://gamlabion.se/","biograf,kulturförening",""
"1230818559","717906-1531","Grimskaftet Samfällighetsförening","https://grimskaftetsamfällighet.se/","samfällighetsförening",""
